PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
59328,01/05/2017,INTEL CORP,3679,-0.001647936645895,2017,1,5,255
59328,01/06/2017,INTEL CORP,3679,0.003576370654628,2017,1,6,256
59328,01/09/2017,INTEL CORP,3679,0.003563625738025,2017,1,9,257
59328,01/10/2017,INTEL CORP,3679,-0.00191203749273,2017,1,10,258
59328,01/11/2017,INTEL CORP,3679,0.01122057531029,2017,1,11,259
59328,01/12/2017,INTEL CORP,3679,-0.006495309062302,2017,1,12,260
59328,01/13/2017,INTEL CORP,3679,0.002179292729124,2017,1,13,261
59328,01/17/2017,INTEL CORP,3679,0.00027176734875,2017,1,17,262
59328,01/18/2017,INTEL CORP,3679,-0.001086981385015,2017,1,18,263
59328,01/19/2017,INTEL CORP,3679,-0.00516862468794,2017,1,19,264
59328,01/20/2017,INTEL CORP,3679,0.010117553174496,2017,1,20,265
59328,01/23/2017,INTEL CORP,3679,-0.004602008033544,2017,1,23,266
59328,01/24/2017,INTEL CORP,3679,0.023116629570723,2017,1,24,267
59328,01/25/2017,INTEL CORP,3679,0.004784697201103,2017,1,25,268
59328,01/26/2017,INTEL CORP,3679,-0.00634915009141,2017,1,26,269
59328,01/27/2017,INTEL CORP,3679,0.011182059533894,2017,1,27,270
59328,01/30/2017,INTEL CORP,3679,-0.014744638465345,2017,1,30,271
59328,01/31/2017,INTEL CORP,3679,-0.016034165397287,2017,1,31,272
59328,02/01/2017,INTEL CORP,3679,-0.00814772490412,2017,2,1,273
59328,02/02/2017,INTEL CORP,3679,0.004381156992167,2017,2,2,274
59328,02/03/2017,INTEL CORP,3679,0.00272628525272,2017,2,3,275
59328,02/06/2017,INTEL CORP,3679,-0.006845564115793,2017,2,6,276
59328,02/07/2017,INTEL CORP,3679,0.002205624943599,2017,2,7,277
59328,02/08/2017,INTEL CORP,3679,0.000825380906463,2017,2,8,278
59328,02/09/2017,INTEL CORP,3679,-0.025288673117757,2017,2,9,279
59328,02/10/2017,INTEL CORP,3679,-0.003384064650163,2017,2,10,280
59328,02/13/2017,INTEL CORP,3679,0.013016385957599,2017,2,13,281
59328,02/14/2017,INTEL CORP,3679,0.003631314728409,2017,2,14,282
59328,02/15/2017,INTEL CORP,3679,0.003339797724038,2017,2,15,283
59328,02/16/2017,INTEL CORP,3679,0.009986147284508,2017,2,16,284
59328,02/17/2017,INTEL CORP,3679,0.00192254036665,2017,2,17,285
59328,02/21/2017,INTEL CORP,3679,0.001096516381949,2017,2,21,286
59328,02/22/2017,INTEL CORP,3679,-0.012322035618126,2017,2,22,287
59328,02/23/2017,INTEL CORP,3679,0.003049642778933,2017,2,23,288
59328,02/24/2017,INTEL CORP,3679,0.009673810563982,2017,2,24,289
59328,02/27/2017,INTEL CORP,3679,-0.00054750777781,2017,2,27,290
59328,02/28/2017,INTEL CORP,3679,-0.008490758016706,2017,2,28,291
59328,03/01/2017,INTEL CORP,3679,-0.007458576001227,2017,3,1,292
59328,03/02/2017,INTEL CORP,3679,-0.000556650629733,2017,3,2,293
59328,03/03/2017,INTEL CORP,3679,-0.000278427236481,2017,3,3,294
59328,03/06/2017,INTEL CORP,3679,-0.009192251600325,2017,3,6,295
59328,03/07/2017,INTEL CORP,3679,0.006466110236943,2017,3,7,296
59328,03/08/2017,INTEL CORP,3679,-0.005027941428125,2017,3,8,297
59328,03/09/2017,INTEL CORP,3679,0.005614844616503,2017,3,9,298
59328,03/10/2017,INTEL CORP,3679,0.002512567210943,2017,3,10,299
59328,03/13/2017,INTEL CORP,3679,-0.020885547623038,2017,3,13,300
59328,03/14/2017,INTEL CORP,3679,0.000568841234781,2017,3,14,301
59328,03/15/2017,INTEL CORP,3679,-0.002274071332067,2017,3,15,302
59328,03/16/2017,INTEL CORP,3679,0.001139627303928,2017,3,16,303
59328,03/17/2017,INTEL CORP,3679,0.003699518274516,2017,3,17,304
59328,03/20/2017,INTEL CORP,3679,0.004536428954452,2017,3,20,305
59328,03/21/2017,INTEL CORP,3679,-0.011007603257895,2017,3,21,306
59328,03/22/2017,INTEL CORP,3679,0.009417751803994,2017,3,22,307
59328,03/23/2017,INTEL CORP,3679,-0.002827211748809,2017,3,23,308
59328,03/24/2017,INTEL CORP,3679,-0.003118815133348,2017,3,24,309
59328,03/27/2017,INTEL CORP,3679,0.006541511509568,2017,3,27,310
59328,03/28/2017,INTEL CORP,3679,0.005933853797615,2017,3,28,311
59328,03/29/2017,INTEL CORP,3679,-0.000842662353534,2017,3,29,312
59328,03/30/2017,INTEL CORP,3679,0.005060452967882,2017,3,30,313
59328,03/31/2017,INTEL CORP,3679,0.008951039984822,2017,3,31,314
59328,04/03/2017,INTEL CORP,3679,0.00249515264295,2017,4,3,315
59328,04/04/2017,INTEL CORP,3679,0.003318554488942,2017,4,4,316
59328,04/05/2017,INTEL CORP,3679,-0.001653736457229,2017,4,5,317
59328,04/06/2017,INTEL CORP,3679,-0.005245788022876,2017,4,6,318
59328,04/07/2017,INTEL CORP,3679,0,2017,4,7,319
59328,04/10/2017,INTEL CORP,3679,-0.006383556872606,2017,4,10,320
59328,04/11/2017,INTEL CORP,3679,-0.0016759095015,2017,4,11,321
59328,04/12/2017,INTEL CORP,3679,-0.003077800851315,2017,4,12,322
59328,04/13/2017,INTEL CORP,3679,-0.01066519971937,2017,4,13,323
59328,04/17/2017,INTEL CORP,3679,0.006524809636176,2017,4,17,324
59328,04/18/2017,INTEL CORP,3679,0.008032690733671,2017,4,18,325
59328,04/19/2017,INTEL CORP,3679,0.004054255783558,2017,4,19,326
59328,04/20/2017,INTEL CORP,3679,0.007518809754401,2017,4,20,327
59328,04/21/2017,INTEL CORP,3679,0.003869524225593,2017,4,21,328
59328,04/24/2017,INTEL CORP,3679,0.011839215643704,2017,4,24,329
59328,04/25/2017,INTEL CORP,3679,0.003265277016908,2017,4,25,330
59328,04/26/2017,INTEL CORP,3679,0.001627376652323,2017,4,26,331
59328,04/27/2017,INTEL CORP,3679,0.013539128005505,2017,4,27,332
59328,04/28/2017,INTEL CORP,3679,-0.034197136759758,2017,4,28,333
59328,05/01/2017,INTEL CORP,3679,0.00442599831149,2017,5,1,334
59328,05/02/2017,INTEL CORP,3679,0.018176805227995,2017,5,2,335
59328,05/03/2017,INTEL CORP,3679,0.007641285192221,2017,5,3,336
59328,05/04/2017,INTEL CORP,3679,-0.003515442600474,2017,5,4,337
59328,05/05/2017,INTEL CORP,3679,-0.000814078142866,2017,5,5,338
59328,05/08/2017,INTEL CORP,3679,-0.007604529615492,2017,5,8,339
59328,05/09/2017,INTEL CORP,3679,-0.00465248990804,2017,5,9,340
59328,05/10/2017,INTEL CORP,3679,-0.009898284450173,2017,5,10,341
59328,05/11/2017,INTEL CORP,3679,-0.008886412717402,2017,5,11,342
59328,05/12/2017,INTEL CORP,3679,-0.004483044147491,2017,5,12,343
59328,05/15/2017,INTEL CORP,3679,0.002814587438479,2017,5,15,344
59328,05/16/2017,INTEL CORP,3679,0.005332546308637,2017,5,16,345
59328,05/17/2017,INTEL CORP,3679,-0.021775510162115,2017,5,17,346
59328,05/18/2017,INTEL CORP,3679,0.005136994645,2017,5,18,347
59328,05/19/2017,INTEL CORP,3679,0.005110741127282,2017,5,19,348
59328,05/22/2017,INTEL CORP,3679,0.010451946407557,2017,5,22,349
59328,05/23/2017,INTEL CORP,3679,0.002516079228371,2017,5,23,350
59328,05/24/2017,INTEL CORP,3679,0.007250371389091,2017,5,24,351
59328,05/25/2017,INTEL CORP,3679,0.003875952214003,2017,5,25,352
59328,05/26/2017,INTEL CORP,3679,0,2017,5,26,353
59328,05/30/2017,INTEL CORP,3679,-0.002206233330071,2017,5,30,354
59328,05/31/2017,INTEL CORP,3679,-0.001934762112796,2017,5,31,355
59328,06/01/2017,INTEL CORP,3679,0.000276885111816,2017,6,1,356
59328,06/02/2017,INTEL CORP,3679,0.005537119694054,2017,6,2,357
59328,06/05/2017,INTEL CORP,3679,0.000550673401449,2017,6,5,358
59328,06/06/2017,INTEL CORP,3679,-0.005778730846941,2017,6,6,359
59328,06/07/2017,INTEL CORP,3679,0.003598041832447,2017,6,7,360
59328,06/08/2017,INTEL CORP,3679,0.006067325826734,2017,6,8,361
59328,06/09/2017,INTEL CORP,3679,-0.021107468754053,2017,6,9,362
59328,06/12/2017,INTEL CORP,3679,0.000560080050491,2017,6,12,363
59328,06/13/2017,INTEL CORP,3679,0.004198195412755,2017,6,13,364
59328,06/14/2017,INTEL CORP,3679,-0.009754801169038,2017,6,14,365
